101.05756789977504	175.47988935020277
101.11593463849853	175.48617857413498
101.17303787980671	175.49312352745892
101.22894954274955	175.50068405423303
101.28375791947643	175.50882492156265
101.33756950491828	175.51751674120817
101.39051113503112	175.5267369756246
101.44273250018078	175.53647103420255
101.49440911607218	175.54671346403472
101.54574585455063	175.5574692367689
101.59698116174425	175.5687551283159
101.64839212279362	175.58060118027043
101.7003005726056	175.5930522192188
101.75308050286445	175.60616939017373
101.80716707957575	175.62003162942287
101.86306766572308	175.634736954406
101.92137534336906	175.65040337521395
101.9827855514519	175.66716912083243
102.04811660054574	175.68519170353215
102.11833499032063	175.70464508697597
102.19458662563667	175.7257138330255
102.27823516879214	175.74858251309573
102.37090880365781	175.77341778765424
102.47455647079036	175.80033925223395
102.59151386832878	175.8293732566032
102.72457765704429	175.86038125729002
102.87708238746181	175.89295079064817
103.05296703953765	175.92623314988936
103.25680418445656	175.95870860988384
103.4937413113075	175.987861158724
103.76926815075785	176.00975829400795
104.08867894883403	176.0185728849201
104.45606560569037	176.00617554756673
104.87271547337978	175.96208182343338
105.33500400937798	175.87421751324393
105.83236197047843	175.73099052413923
106.34652519600058	175.52470865222995
106.8534299542053	175.25531482285908
107.32801900049544	174.9323741064186
107.75015175953482	174.57359845659892
108.10866398256263	174.2003051432143
108.40184954398825	173.8322384996673
108.63503895741826	173.4841522083289
108.81722581854828	173.16488022828503
108.95828633781795	172.87816977356815
109.06732008708101	172.62418913392648
109.15195003812269	172.40096985928622
109.21821397223792	172.20548756293658
109.27073691457655	172.03436051422545
109.31299447704447	171.88425133490202
109.34757329906782	171.75207050027993
109.37639235838692	171.63505995345344
109.40087759860215	171.5308098830998
109.4220942434268	171.4372414725971
109.44084477041902	171.35257463707282
109.45774052930567	171.2752911506083
109.47325374432734	171.20409847858593
109.48775516373367	171.13789675430272
109.50154130202988	171.07574978113587
109.51485416671636	171.01686014157815
109.52789556287772	170.9605481171017
109.54083748174597	170.90623397351683
109.5538296544655	170.8534231350458
109.56700504752153	170.80169379568605
109.5804838585435	170.75068656564594
109.59437641575317	170.70009580655486
109.60878527322946	170.64966236337534
109.62380671456	170.59916744977795
109.6395318202168	170.54842748597648
109.65604721268069	170.49728972367245
109.67343556339044	170.44562852240776
109.69177592378033	170.39334216605084
109.71114392671434	170.3403501281538
109.73161189289586	170.28659071125813
