99.78893850696538	175.88043335947458
99.87181422166834	175.83619407070182
99.95530449313864	175.79345928661695
100.03932470994879	175.75226425863502
100.12378894642768	175.7126403807639
100.20861018833554	175.67461511835725
100.29370056422688	175.63821194886697
100.37897158236078	175.60345031478022
100.46433437304557	175.57034558894202
100.5496999363371	175.53890905247354
100.63497939504877	175.5091478855154
100.72008425307604	175.48106517103733
100.80492665909102	175.4546599119797
100.88941967572546	175.42992706201
100.97347755442955	175.40685757020606
101.05701601628058	175.38543844000517
101.13995253911041	175.36565280279632
101.22220665143475	175.34748000656893
101.30370023379938	175.3308957200841
101.38435782831137	175.31587205308398
101.46410695730403	175.3023776931238
101.54287845229365	175.2903780596821
101.62060679463322	175.27983547629208
101.6972304695574	175.27070936153703
101.7726923356541	175.26295643986575
101.84694001220075	175.25653097331747
101.91992628727955	175.25138501539695
101.99160955015184	175.2474686885123
102.06195425204464	175.24473048658882
102.13093140030769	175.24311760469374
102.19851909185986	175.24257629776417
102.26470309300535	175.24305227081535
102.3294774740905	175.24449110332588
102.39284530916511	175.24683871085298
102.45481945285769	175.25004184731463
102.51542340917274	175.25404865179252
102.57469230996841	175.2588092441433
102.63267402461808	175.2642763741413
102.68943042696837	175.27040612928633
102.74503885140143	175.2771587067495
102.79959377687388	175.28449925512578
102.8532087865915	175.29239879160428
102.90601886195104	175.3008351996922
102.95818308312244	175.30979431147188
103.00988782590116	175.31927107616065
103.06135056619175	175.32927081289026
103.11282443089537	175.3398105392621
103.16460366859516	175.35092035706288
103.21703025715831	175.36264486056467
103.27050192051554	175.37504450813248
103.32548189615123	175.38819685994076
103.38251088124134	175.40219752671368
103.44222169182679	175.41716058634137
103.5053572978673	175.43321809157854
103.57279304664557	175.450518089572
103.64556405045008	175.4692202678856
103.72489887071632	175.4894878803836
103.81226073149027	175.51147391466748
103.90939743925281	175.53529843492686
104.01840077465613	175.56101252976254
104.14177497739055	175.5885421494427
104.28251138037729	175.61760219469656
104.44416106413003	175.64756756604282
104.63088763485352	175.67728411483094
104.8474650117469	175.70480059099995
105.09915715958965	175.7270078505777
105.39137687685778	175.739194440267
105.72897746426074	175.7345865338818
106.1150179236627	175.704056679362
106.54893789294827	175.63635938508833
107.02439822113797	175.5193958216176
107.52762286078793	175.3428807623836
108.0376089832686	175.10207311000906
108.5292868660218	174.80104555552083
108.97908979790503	174.4533423797877
109.37042923871357	174.0790244351317
109.69634365299794	173.69948981464728
109.95857529419618	173.33278467645175
110.16449634138421	172.99122206237473
110.32383615956101	172.68132644255417
110.44634554788578	172.40509006789887
110.54057764708284	172.1615394191656
110.61348546686337	171.94806063197896
110.6704697058458	171.7613251518713
110.71561342927903	171.5978568633668
110.75195727914412	171.45434098637307
110.78174972054066	171.32776862464203
110.80665119069344	171.2154856422396
110.82789147744225	171.11519031522485
110.84638725046274	171.02490637761633
110.86282826288021	170.94294646372714
110.87773994831349	170.86787389841814
110.89152865094579	170.79846671541242
110.90451424392502	170.73368553114878
110.91695364987973	170.67264571237882
110.92905781535592	170.61459368787237
110.94100397538391	170.55888699639524
110.95294452394734	170.50497757897622
110.96501343228367	170.45239782637162
110.97733089007943	170.40074893506016
110.99000665456975	170.34969118190352
111.00314245717588	170.29893578608397
111.01683372071219	170.24823808114093
111.03117077105092	170.19739176756417
111.04623967746619	170.14622405697344
111.06212282005288	170.09459155283238
111.07889925666323	170.04237674065993
111.0966449429152	169.98948498368426
111.11543284502194	169.93584193864814
111.13533297505221	169.88139132176832
111.15641237075698	169.82609296730203
111.1787350365598	169.7699211313157
111.20236185819094	169.7128630015188
111.22735050037312	169.65491738077756
111.25375529466214	169.5960935174467
111.28162712281573	169.5364100601884
111.31101329975576	169.475894118669
111.34195745920174	169.41458041459464
111.37449944430192	169.35251051008174
111.40867520501601	169.28973210245894
111.44451670356814	169.22629837634474
111.48205182895248	169.1622674052971
111.5213043212179	169.09770159654843
111.56229370605865	169.0326671733565
111.60503524008531	168.96723369035604
111.6495398670298	168.90147357801732
111.6958141850458	168.83546171292275
